EJS_SiteCode	EJS_UniqueFieldID	YrVisit	GridRef_OSGB36	X	Y
S41	S41_F14	2015_Visit3	NH72810037	272810	800370
S41	S41_F14	2010_Visit2	NH73000040	273000	800400
S41	S41_F14	2010_Visit2	NH73030030	273030	800300
S41	S41_F14	2015_VisitOUT OF SEASON	NH73180045	273180	800450
S41	S41_F14	2015_VisitOUT OF SEASON	NH73270065	273270	800650
S41	S41_F14	2015_VisitOUT OF SEASON	NH73330066	273330	800660
S41	S41_F15	2015_VisitOUT OF SEASON	NH73340065	273340	800650
S41	S41_F15	2000_Visit3	NH73330107	273330	801070
S41	S41_F15	2005_Visit1	NH73430094	273430	800940
S41	S41_F15	2005_Visit1	NH72950091	272950	800910
S41	S41_F15	2005_Visit1	NH73090090	273090	800900
S9	S9_F1	2010_Visit1	NH73310120	273310	801200
S9	S9_F1	2010_Visit2	NH73090084	273090	800840
S9	S9_F1	2010_Visit3	NH73030123	273030	801230
S9	S9_F12	2010_Visit2	NJ01162385	301160	823850
S9	S9_F15	2010_Visit1	NJ00752341	300750	823410
S9	S9_F15	2010_Visit3	NJ00552347	300550	823470
S9	S9_F3	2010_Visit1	NJ00542352	300540	823520
S9	S9_F4	2010_Visit2	NJ00622328	300620	823280
S9	S9_F4	2010_Visit3	NJ00432327	300430	823270
S9	S9_F4	2010_Visit3	NJ00472333	300470	823330
S9	S9_F6	2010_Visit1	NJ00872312	300870	823120
S9	S9_F6	2010_Visit3	NJ00802330	300800	823300
S9	S9_F7	2010_Visit2	NJ00812326	300810	823260
S9	S9_F7	2010_Visit2	NJ00892336	300890	823360
S9	S9_F7	2010_Visit2	NJ01032342	301030	823420
S9	S9_F7	2010_Visit3	NJ01012348	301010	823480
S9	S9_F8	2010_Visit1	NJ01152329	301150	823290
S32	S32_F1	2010_Visit2	NJ01232348	301230	823480
S32	S32_F10	2010_Visit1	NJ01202398	301200	823980
S32	S32_F10	2010_Visit1	NJ01252407	301250	824070
S32	S32_F10	2010_Visit3	NJ01302389	301300	823890
S32	S32_F11	2010_Visit1	NJ00912368	300910	823680
S32	S32_F11	2010_Visit1	NJ00892368	300890	823680
S32	S32_F11	2010_Visit2	NJ00752365	300750	823650
S32	S32_F13	2010_Visit1	NJ00682364	300680	823640
S32	S32_F14	2010_Visit1	NJ00882351	300880	823510
S32	S32_F14	2010_Visit3	NJ00512364	300510	823640
S32	S32_F15	2010_Visit2	NJ00382335	300380	823350
S32	S32_F16	2010_Visit1	NJ00232350	300230	823500
S32	S32_F16	2010_Visit2	NJ00222342	300220	823420
S32	S32_F17	2010_Visit2	NJ00272354	300270	823540
S32	S32_F18	2010_Visit2	NH94422436	294420	824360
S32	S32_F2	2010_Visit1	NH94722450	294720	824500
S32	S32_F2	2010_Visit2	NH94702452	294700	824520
S32	S32_F2	2010_Visit3	NH94742451	294740	824510
S32	S32_F7a	2010_Visit1	NJ00052223	300050	822230
S32	S32_F7a	2010_Visit1	NJ00142186	300140	821860
S32	S32_F7a	2010_Visit1	NJ00462278	300460	822780
S32	S32_F7a	2010_Visit2	NJ00112221	300110	822210
S32	S32_F7b	2010_Visit1	NJ00202190	300200	821900
S32	S32_F8	2010_Visit1	NJ00242252	300240	822520
S32	S32_F8	2010_Visit2	NJ00492272	300490	822720
S32	S32_F9	2010_Visit2	NJ00462278	300460	822780
S32	S32_F9	2010_Visit2	NJ00312289	300310	822890
S32	S32_F9	2010_Visit3	NJ00202283	300200	822830
S44B	S44B_F2	2010_Visit1	NJ00202287	300200	822870
S44B	S44B_F2	2010_Visit2	NJ00112211	300110	822110
S44B	S44B_F2	2010_Visit2	NJ00122202	300120	822020
S44B	S44B_F2	2010_Visit2	NJ07552719	307550	827190
S31	S31_F8c	2015_Visit1	NJ07152687	307150	826870
S31	S31_F9	2015_Visit1	NJ07322686	307320	826860
S31	S31_F5	2015_Visit2	NJ07442731	307440	827310
S31	S31_F8c	2015_Visit2	NJ07192730	307190	827300
S31	S31_F9	2015_Visit2	NJ07662737	307660	827370
S31	S31_F1	2015_Visit3	NJ07672749	307670	827490
S31	S31_F5	2015_Visit3	NJ07662744	307660	827440
S31	S31_F5	2015_Visit3	NJ07632742	307630	827420
S31	S31_F7	2015_Visit3	NJ07662740	307660	827400
S31	S31_F7	2015_Visit3	NJ07632656	307630	826560
S31	S31_F7	2015_Visit3	NJ07492658	307490	826580
S31	S31_F8c	2015_Visit3	NJ07262653	307260	826530
S31	S31_F9	2015_Visit3	NJ07422682	307420	826820
S48a	S48a_F11	2010_Visit2	NJ07122677	307120	826770
S48a	S48a_F11	2010_Visit2	NJ07222675	307220	826750
S48a	S48a_F11	2010_Visit3	NJ07142653	307140	826530
S48a	S48a_F13	2010_Visit3	NJ07082678	307080	826780
S48a	S48a_F14	2010_Visit3	NJ07132677	307130	826770
S48a	S48a_F15	2010_Visit1	NJ07202663	307200	826630
S48a	S48a_F15	2010_Visit2	NJ08792011	308790	820110
S48a	S48a_F15	2010_Visit2	NJ08722016	308720	820160
S48a	S48a_F15	2010_Visit3	NJ07612098	307610	820980
S48a	S48a_F15	2010_Visit3	NJ07632098	307630	820980
S48a	S48a_F2	2010_Visit1	NJ07612082	307610	820820
S48a	S48a_F2	2010_Visit2	NJ07542097	307540	820970
S48a	S48a_F3	2010_Visit2	NJ07492072	307490	820720
S48a	S48a_F4	2010_Visit1	NJ07492072	307490	820720
S48a	S48a_F5	2010_Visit1	NJ07262097	307260	820970
S48a	S48a_F5	2010_Visit2	NJ06782120	306780	821200
S48a	S48a_F5	2010_Visit2	NJ06942119	306940	821190
S48a	S48a_F5	2010_Visit2	NJ07362093	307360	820930
S48a	S48a_F5	2010_Visit3	NJ07342094	307340	820940
S48a	S48a_F5	2010_Visit3	NJ06892119	306890	821190
S33	S33_F1	2010_Visit2	NJ07062113	307060	821130
S33	S33_F1	2010_Visit2	NJ07202072	307200	820720
S33	S33_F10	2010_Visit2	NJ06872094	306870	820940
S33	S33_F10	2010_Visit2	NJ06532129	306530	821290
S33	S33_F11	2010_Visit3	NJ06532125	306530	821250
S33	S33_F12	2010_Visit3	NJ06462129	306460	821290
S33	S33_F13	2010_Visit1	NJ06512129	306510	821290
S33	S33_F13	2010_Visit2	NJ06492119	306490	821190
S33	S33_F14	2010_Visit1	NJ06652110	306650	821100
S33	S33_F14	2010_Visit1	NJ08552030	308550	820300
S33	S33_F14	2010_Visit1	NJ08542032	308540	820320
S33	S33_F14	2010_Visit2	NJ06212136	306210	821360
S33	S33_F14	2010_Visit2	NJ06212142	306210	821420
S33	S33_F14	2010_Visit2	NJ06242132	306240	821320
S33	S33_F14	2010_Visit3	NJ06212138	306210	821380
S33	S33_F15	2010_Visit1	NJ06162141	306160	821410
S33	S33_F15	2010_Visit3	NJ07082016	307080	820160
S33	S33_F17	2010_Visit1	NJ07162012	307160	820120
S33	S33_F17	2010_Visit1	NJ07092007	307090	820070
S33	S33_F17	2010_Visit2	NJ07192006	307190	820060
S33	S33_F17	2010_Visit2	NJ08412048	308410	820480
S33	S33_F17	2010_Visit3	NJ06772012	306770	820120
S33	S33_F19	2010_Visit2	NJ06812005	306810	820050
S33	S33_F2	2010_Visit2	NJ06391996	306390	819960
S33	S33_F2	2010_Visit2	NJ06542020	306540	820200
S33	S33_F23	2010_Visit1	NJ06492007	306490	820070
S33	S33_F23	2010_Visit2	NJ06352070	306350	820700
S33	S33_F23	2010_Visit3	NJ05862138	305860	821380
S33	S33_F23	2010_Visit3	NJ05892114	305890	821140
S33	S33_F24	2010_Visit2	NJ05022111	305020	821110
S33	S33_F27	2010_Visit1	NJ05052110	305050	821100
S33	S33_F27	2010_Visit1	NJ05212119	305210	821190
S33	S33_F27	2010_Visit1	NJ04272006	304270	820060
S33	S33_F27	2010_Visit2	NJ05442089	305440	820890
S33	S33_F3	2010_Visit2	NJ04482008	304480	820080
S33	S33_F31	2010_Visit1	NJ05212114	305210	821140
S33	S33_F31	2010_Visit1	NJ04192017	304190	820170
S33	S33_F31	2010_Visit1	NJ05142061	305140	820610
S33	S33_F31	2010_Visit1	NJ05122061	305120	820610
S33	S33_F31	2010_Visit3	NJ05172070	305170	820700
S33	S33_NA	2010_Visit2	NJ05242057	305240	820570
S33	S33_F34a	2010_Visit2	NJ05162074	305160	820740
S33	S33_F34a	2010_Visit2	NJ05102062	305100	820620
S33	S33_F34b	2010_Visit1	NJ05122067	305120	820670
S33	S33_F34b	2010_Visit1	NJ05122072	305120	820720
S33	S33_F34b	2010_Visit1	NJ03932013	303930	820130
S33	S33_F34b	2010_Visit1	NJ03902015	303900	820150
S33	S33_F34b	2010_Visit1	NJ05022148	305020	821480
S33	S33_F34b	2010_Visit2	NJ04872152	304870	821520
S33	S33_F34b	2010_Visit2	NJ05012150	305010	821500
S33	S33_F34b	2010_Visit3	NJ04952157	304950	821570
S33	S33_F35	2010_Visit1	NJ04872152	304870	821520
S33	S33_F35	2010_Visit1	NJ04852162	304850	821620
S33	S33_F35	2010_Visit2	NJ04862157	304860	821570
S33	S33_F35	2010_Visit2	NJ04922157	304920	821570
S33	S33_F35	2010_Visit2	NJ04882160	304880	821600
S33	S33_F35	2010_Visit3	NJ04842161	304840	821610
S33	S33_F35	2010_Visit3	NJ04912161	304910	821610
S33	S33_F35	2010_Visit3	NJ04351991	304350	819910
S33	S33_F38	2010_Visit2	NJ08192053	308190	820530
S33	S33_F38	2010_Visit2	NJ08102065	308100	820650
S33	S33_F38	2010_Visit2	NJ08142069	308140	820690
S33	S33_F38	2010_Visit2	NJ07952068	307950	820680
S33	S33_F38	2010_Visit3	NJ08032073	308030	820730
S33	S33_F38	2010_Visit3	NJ08012083	308010	820830
S33	S33_F38	2010_Visit3	NJ07992082	307990	820820
S33	S33_F40	2010_Visit1	NJ08042070	308040	820700
S33	S33_F40	2010_Visit1	NJ07672080	307670	820800
S33	S33_F40	2010_Visit1	NN60139388	260130	793880
S33	S33_F40	2010_Visit3	NH92841931	292840	819310
S33	S33_F40	2010_Visit3	NH92861936	292860	819360
S33	S33_F40	2010_Visit3	NH93491958	293490	819580
S33	S33_F47	2010_Visit3	NH92981923	292980	819230
S33	S33_F5	2010_Visit3	NN64699354	264690	793540
S33	S33_F6	2010_Visit2	NN64729353	264720	793530
S33	S33_F6	2010_Visit2	NN64609355	264600	793550
S33	S33_F7	2010_Visit2	NN64609348	264600	793480
S33	S33_F7	2010_Visit2	NN64589349	264580	793490
S33	S33_F7	2010_Visit3	NN64669351	264660	793510
S33	S33_F7	2010_Visit3	NN64309345	264300	793450
S33	S33_F7	2010_Visit3	NN64399351	264390	793510
S33	S33_F9	2010_Visit1	NN64279345	264270	793450
S2	S2_F4	2010_Visit2	NN64429352	264420	793520
S25	S25_F11	2010_Visit1	NN64349346	264340	793460
S25	S25_F11	2010_Visit1	NN64309322	264300	793220
S25	S25_F13	2010_Visit2	NN64409332	264400	793320
S25	S25_F21	2010_Visit3	NN64249335	264240	793350
S5	S5_F5	2010_Visit2	NN64319340	264310	793400
S5	S5_F5	2010_Visit2	NN63889323	263880	793230
S5	S5_F5	2010_Visit3	NN63889322	263880	793220
S5	S5_F5	2010_Visit3	NN65499435	265490	794350
S5	S5_F5	2010_Visit3	NN65369442	265360	794420
S5	S5_F5	2010_Visit3	NN65379445	265370	794450
S5	S5_F6	2010_Visit2	NN65519459	265510	794590
S5	S5_F6	2010_Visit2	NN65869423	265860	794230
S5	S5_F6	2010_Visit2	NN66249455	266240	794550
S5	S5_F6	2010_Visit2	NN66319455	266310	794550
S5	S5_F6	2010_Visit2	NN66139435	266130	794350
S5	S5_F6	2010_Visit3	NN66249467	266240	794670
S5	S5_F6	2010_Visit3	NN66389416	266380	794160
S5	S5_F6	2010_Visit3	NN65579399	265570	793990
S5	S5_F6	2010_Visit3	NJ00112126	300110	821260
S5	S5_F7	2010_Visit2	NJ00212160	300210	821600
S5	S5_F7	2010_Visit3	NH99932142	299930	821420
S3	S3_F22	2000_Visit2	NH99822180	299820	821800
S3	S3_F22	2000_Visit2	NH99752219	299750	822190
S3	S3_F22	2000_Visit3	NH99592210	299590	822100
S3	S3_F22	2000_Visit3	NH99602211	299600	822110
S3	S3_F3	2000_Visit2	NH99502189	299500	821890
S3	S3_F4	2000_Visit2	NH99662185	299660	821850
S3	S3_F4	2000_Visit3	NH99482187	299480	821870
S3	S3_F4	2000_Visit3	NJ06622943	306620	829430
S3	S3_F5	2000_Visit3	NJ06582940	306580	829400
S3	S3_F6	2000_Visit1	NJ07592960	307590	829600
S3	S3_F9	2000_Visit1	NJ07572971	307570	829710
S30	S30_F1	2010_Visit2	NJ07502973	307500	829730
S30	S30_F2	2010_Visit1	NJ06632943	306630	829430
S30	S30_F3	2010_Visit1	NJ06492870	306490	828700
S30	S30_F4	2010_Visit1	NJ06302855	306300	828550
S30	S30_F5	2010_Visit2	NJ06342852	306340	828520
S30	S30_F6	2010_Visit2	NJ06272854	306270	828540
S30	S30_F6	2010_Visit2	NJ06242839	306240	828390
S30	S30_F7	2010_Visit2	NJ06332827	306330	828270
S30	S30_F7	2010_Visit2	NN72159828	272150	798280
S30	S30_F7	2010_Visit1	NN71859853	271850	798530
S36B	S36B_F2	2000_Visit2	NN71649843	271640	798430
S36B	S36B_F2	2000_Visit3	NN71699889	271690	798890
S36B	S36B_F8	2000_Visit1	NN71929862	271920	798620
S36B	S36B_F8	2000_Visit2	NN71739831	271730	798310
S36B	S36B_F8	2000_Visit2	NN72029886	272020	798860
S36B	S36B_F2	2005_Visit1	NN72039892	272030	798920
S36A	S36A_F1	2010_Visit3	NN71549813	271540	798130
S36A	S36A_F2	2010_Visit2	NN71429795	271420	797950
S36A	S36A_F2	2010_Visit2	NN71829855	271820	798550
S36A	S36A_F2	2010_Visit2	NN64397257	264390	772570
S36A	S36A_F4	2010_Visit2	NN64557276	264550	772760
S36A	S36A_F4	2010_Visit2	NN64587278	264580	772780
S10	S10_F1	2000_Visit2	NN64487265	264480	772650
S10	S10_F5	2005_Visit2	NN64527269	264520	772690
S10	S10_F6	2005_Visit1	NN64537281	264530	772810
S10	S10_F9	2005_Visit1	NN63947348	263940	773480
S10	S10_F15	2000_Visit2	NN63767380	263760	773800
S10	S10_F7	2005_Visit2	NN64127357	264120	773570
S10	S10_F16	2000_Visit1	NH86040686	286040	806860
S10	S10_F4	2005_Visit2	NH84930645	284930	806450
S10	S10_F2	2005_Visit1	NH85690662	285690	806620
S10	S10_F2	2005_Visit1	NJ07743124	307740	831240
S10	S10_F5	2005_Visit1	NJ07643127	307640	831270
S46	S46_F1	2010_Visit1	NN73529999	273520	799990
S46	S46_F1	2010_Visit2	NN73249985	273240	799850
S46	S46_F1	2010_Visit2	NN73279987	273270	799870
S46	S46_F1	2010_Visit2	NH73510004	273510	800040
S46	S46_F1	2010_Visit2	NN73559976	273550	799760
S46	S46_F1	2010_Visit3	NN74919982	274910	799820
S46	S46_F2	2010_Visit1	NN74779971	274770	799710
S46	S46_F2	2010_Visit2	NN74779976	274770	799760
S46	S46_F2	2010_Visit3	NN75259988	275250	799880
S18	S18_F12	2010_Visit1	NN75809954	275800	799540
S18	S18_F4	2010_Visit2	NN75539952	275530	799520
S18	S18_F9	2010_Visit3	NN75689957	275680	799570
S35	S35_F4	2010_Visit3	NN75649948	275640	799480
S35	S35_F4	2010_Visit3	NN75539957	275530	799570
S14	S14_F10	2010_Visit1	NN75569957	275560	799570
S14	S14_F10	2010_Visit2	NH75100034	275100	800340
S14	S14_F10	2010_Visit3	NH75060033	275060	800330
S14	S14_F10	2010_Visit3	NH74960019	274960	800190
S14	S14_F11	2010_Visit1	NN74029998	274020	799980
S14	S14_F14	2010_Visit1	NN73979988	273970	799880
S14	S14_F14	2010_Visit1	NN73929984	273920	799840
S14	S14_F14	2010_Visit2	NH94042429	294040	824290
S14	S14_F15	2010_Visit1	NH93872406	293870	824060
S14	S14_F16	2010_Visit1	NH93842410	293840	824100
S14	S14_F17	2010_Visit1	NH93812404	293810	824040
S14	S14_F17	2010_Visit2	NH93912407	293910	824070
S14	S14_F17	2010_Visit2	NH94762485	294760	824850
S14	S14_F17	2010_Visit3	NH94802474	294800	824740
S14	S14_F17	2010_Visit3	NH94512465	294510	824650
S14	S14_F3	2010_Visit1	NH94512469	294510	824690
S14	S14_F3	2010_Visit2	NH94222434	294220	824340
S14	S14_F4a	2010_Visit2	NH94222433	294220	824330
S14	S14_F6	2010_Visit2	NJ01762818	301760	828180
S14	S14_F7	2010_Visit1	NJ01732826	301730	828260
S14	S14_F7	2010_Visit2	NJ01992810	301990	828100
S44a	S44a_F11	2010_Visit1	NJ01992809	301990	828090
S44a	S44a_F12	2010_Visit3	NJ01972813	301970	828130
S44a	S44a_F12	2010_Visit3	NJ01452782	301450	827820
S44a	S44a_F12	2010_Visit3	NJ01622812	301620	828120
S44a	S44a_F13	2010_Visit3	NJ01532824	301530	828240
S44a	S44a_F3	2010_Visit2	NJ01632812	301630	828120
S44a	S44a_F3	2010_Visit2	NH96212043	296210	820430
S44a	S44a_F6	2010_Visit1	NH96182053	296180	820530
S44a	S44a_F6	2010_Visit3	NH96382056	296380	820560
S44a	S44a_F9	2010_Visit2	NH96292053	296290	820530
S44a	S44a_F9	2010_Visit3	NH96282043	296280	820430
S43	S43_F4	2010_Visit1	NH96792013	296790	820130
S43	S43_F4	2010_Visit2	NH96672034	296670	820340
S43	S43_F5	2010_Visit1	NH96872027	296870	820270
S43	S43_F5	2010_Visit1	NH96682048	296680	820480
S43	S43_F5	2010_Visit2	NH96122071	296120	820710
S43	S43_F7	2010_Visit1	NH95691993	295690	819930
S43	S43_F7	2010_Visit2	NH95011953	295010	819530
S43	S43_F7	2010_Visit2	NH95221927	295220	819270
S43	S43_F7	2010_Visit2	NH95311936	295310	819360
S26	S26_F11	2010_Visit1	NH96072002	296070	820020
S26	S26_F11	2010_Visit3	NH96082013	296080	820130
S26	S26_F12	2010_Visit1	NH96132012	296130	820120
S26	S26_F12	2010_Visit2	NH96122011	296120	820110
S26	S26_F12	2010_Visit2	NH96242004	296240	820040
S26	S26_F15	2010_Visit1	NH96172010	296170	820100
S26	S26_F16	2010_Visit2	NH94772377	294770	823770
S26	S26_F16	2010_Visit3	NH94542375	294540	823750
S26	S26_F17	2010_Visit3	NH94652368	294650	823680
S26	S26_F20	2010_Visit2	NH94522375	294520	823750
S26	S26_F22	2010_Visit1	NH96332341	296330	823410
S26	S26_F24	2010_Visit2	NH95762327	295760	823270
S26	S26_F27	2010_Visit3	NH95352359	295350	823590
S26	S26_F28	2010_Visit2	NH94812385	294810	823850
S26	S26_F7	2010_Visit1	NH95332369	295330	823690
S26	S26_F7	2010_Visit2	NH95202422	295200	824220
S26	S26_F7	2010_Visit2	NH95472386	295470	823860
S26	S26_F7	2010_Visit3	NH96212398	296210	823980
S26	S26_F8	2010_Visit1	NH96282364	296280	823640
S26	S26_F9	2010_Visit3	NH84260611	284260	806110
S39	S39_F1	2010_Visit1	NH84370623	284370	806230
S39	S39_F1	2010_Visit1	NH84430623	284430	806230
S39	S39_F1	2010_Visit2	NH84390577	284390	805770
S39	S39_F1	2010_Visit2	NN64738627	264730	786270
S39	S39_F14	2010_Visit3	NN64768687	264760	786870
S39	S39_F15	2010_Visit2	NN65358723	265350	787230
S39	S39_F17	2010_Visit1	NN65278690	265270	786900
S39	S39_F2	2010_Visit2	NN65998809	265990	788090
S39	S39_F4	2010_Visit2	NN66538849	266530	788490
S39	S39_F5	2010_Visit1	NN66018812	266010	788120
S39	S39_F6	2010_Visit2	NN66928917	266920	789170
S39	S39_F8	2010_Visit1	NN65988812	265980	788120
S39	S39_F9	2010_Visit2	NN66358846	266350	788460
S17A	S17A_F1	2010_Visit2	NN65928770	265920	787700
S17A	S17A_F1	2010_Visit1	NN65878775	265870	787750
S17A	S17A_F1	2010_Visit1	NN65788763	265780	787630
S17A	S17A_F1	2010_Visit3	NN67118930	267110	789300
S45	S45_F2	2010_Visit3	NN82509804	282500	798040
S45	S45_F3	2010_Visit3	NN83129894	283120	798940
S45	S45_F4	2010_Visit1	NH80150379	280150	803790
S45	S45_F4	2010_Visit1	NH80200397	280200	803970
S45	S45_F5	2010_Visit1	NH80230382	280230	803820
S45	S45_F5	2010_Visit1	NH80210381	280210	803810
S45	S45_F5	2010_Visit1	NH80160395	280160	803950
S45	S45_F5	2010_Visit1	NH80220390	280220	803900
S45	S45_F5	2010_Visit1	NH80280372	280280	803720
S45	S45_F5	2010_Visit1	NH80260373	280260	803730
S45	S45_F5	2010_Visit1	NH80290380	280290	803800
S45	S45_F5	2010_Visit1	NH80150381	280150	803810
S45	S45_F5	2010_Visit3	NH80290378	280290	803780
S45	S45_F5	2010_Visit3	NH80180380	280180	803800
S17B	S17B_F15	2010_Visit3	NH80230389	280230	803890
S17B	S17B_F7	2010_Visit3	NH80620390	280620	803900
S16	S16_F10	2010_Visit1	NH80660395	280660	803950
S16	S16_F10	2010_Visit1	NH80700398	280700	803980
S16	S16_F10	2010_Visit1	NH80560391	280560	803910
S16	S16_F10	2010_Visit1	NH80600388	280600	803880
S16	S16_F10	2010_Visit1	NH80660396	280660	803960
S16	S16_F10	2010_Visit2	NH80550385	280550	803850
S16	S16_F10	2010_Visit2	NH80780403	280780	804030
S16	S16_F10	2010_Visit2	NH80670388	280670	803880
S16	S16_F10	2010_Visit2	NH80630398	280630	803980
S16	S16_F10	2010_Visit3	NH80590394	280590	803940
S16	S16_F10	2010_Visit3	NH80610394	280610	803940
S16	S16_F10	2010_Visit3	NH80720393	280720	803930
S16	S16_F10	2010_Visit3	NH80390401	280390	804010
S16	S16_F4	2010_Visit1	NH80390406	280390	804060
S16	S16_F4	2010_Visit1	NH80480419	280480	804190
S16	S16_F4	2010_Visit1	NH80530410	280530	804100
S16	S16_F4	2010_Visit1	NH80560412	280560	804120
S16	S16_F4	2010_Visit1	NH80210410	280210	804100
S16	S16_F4	2010_Visit1	NH80170408	280170	804080
S16	S16_F4	2010_Visit2	NH80350424	280350	804240
S16	S16_F4	2010_Visit2	NH80220409	280220	804090
S16	S16_F4	2010_Visit2	NH80190409	280190	804090
S16	S16_F4	2010_Visit3	NH80270406	280270	804060
S16	S16_F4	2010_Visit3	NH80230421	280230	804210
S16	S16_F4	2010_Visit3	NH80200415	280200	804150
S16	S16_F4	2010_Visit3	NH80160419	280160	804190
S16	S16_F5	2010_Visit2	NH87730780	287730	807800
S16	S16_F5	2010_Visit2	NH87920792	287920	807920
S16	S16_F5	2010_Visit2	NH87600755	287600	807550
S16	S16_F5	2010_Visit3	NH96732635	296730	826350
S16	S16_F5	2010_Visit3	NH95692621	295690	826210
S16	S16_F6	2010_Visit1	NH95702626	295700	826260
S16	S16_F6	2010_Visit2	NH95792641	295790	826410
S16	S16_F6	2010_Visit2	NH96522642	296520	826420
S16	S16_F6	2010_Visit2	NH96302634	296300	826340
S16	S16_F6	2010_Visit2	NH95592671	295590	826710
S16	S16_F6	2010_Visit3	NH96242653	296240	826530
S16	S16_F6	2010_Visit1	NH95842690	295840	826900
S16	S16_F6	2010_Visit1	NH96762673	296760	826730
S16	S16_F7	2010_Visit2	NH95782615	295780	826150
S21	S21_F4	2010_Visit1	NH95802618	295800	826180
S21	S21_F5	2010_Visit1	NH96012605	296010	826050
S21	S21_F7	2010_Visit3	NH96082616	296080	826160
S38	S38_F3	2010_Visit1	NJ02451820	302450	818200
S38	S38_F3	2010_Visit1	NJ02861904	302860	819040
S38	S38_F3	2010_Visit1	NJ02941772	302940	817720
S38	S38_F3	2010_Visit1	NJ03101724	303100	817240
S38	S38_F3	2010_Visit2	NJ03101726	303100	817260
S38	S38_F3	2010_Visit3	NJ03261728	303260	817280
S38	S38_F3	2010_Visit3	NJ03211714	303210	817140
S38	S38_F3	2010_Visit3	NJ03221712	303220	817120
S38	S38_F3	2010_Visit3	NJ03371737	303370	817370
S38	S38_F3	2010_Visit3	NJ03241766	303240	817660
S38	S38_F4	2010_Visit1	NJ03441781	303440	817810
S38	S38_F4	2010_Visit1	NJ03651784	303650	817840
S38	S38_F4	2010_Visit3	NJ03581797	303580	817970
S38	S38_F4	2010_Visit3	NJ03361819	303360	818190
S34	S34_F11	2010_Visit1	NJ03771781	303770	817810
S34	S34_F18	2010_Visit2	NJ03751766	303750	817660
S34	S34_F24	2010_Visit1	NJ03701732	303700	817320
S34	S34_F25	2010_Visit2	NJ03721733	303720	817330
S34	S34_F25	2010_Visit2	NJ03641759	303640	817590
S34	S34_F26	2010_Visit1	NJ03711710	303710	817100
S34	S34_F26	2010_Visit3	NJ04091714	304090	817140
S34	S34_F26	2010_Visit3	NJ04341694	304340	816940
S34	S34_F28	2010_Visit2	NJ04291711	304290	817110
S34	S34_F28	2010_Visit3	NJ04281713	304280	817130
S34	S34_F28	2010_Visit3	NJ03961762	303960	817620
S34	S34_F34	2010_Visit1	NJ04061780	304060	817800
S34	S34_F34	2010_Visit2	NJ04081777	304080	817770
S34	S34_F38	2010_Visit3	NJ04201786	304200	817860
S34	S34_F46	2010_Visit1	NJ04121774	304120	817740
S34	S34_F46	2010_Visit2	NJ04171782	304170	817820
S34	S34_F47	2010_Visit2	NJ04261806	304260	818060
S34	S34_F47	2010_Visit2	NJ04291798	304290	817980
S34	S34_F47	2010_Visit3	NJ04781767	304780	817670
S34	S34_F48	2010_Visit1	NJ04121758	304120	817580
S34	S34_F48	2010_Visit3	NJ04651784	304650	817840
S34	S34_F51	2010_Visit2	NJ04981773	304980	817730
S34	S34_F51	2010_Visit2	NJ04591771	304590	817710
S34	S34_F51	2010_Visit3	NJ04261780	304260	817800
S34	S34_F52	2010_Visit2	NJ04381828	304380	818280
S34	S34_F53	2010_Visit2	NJ04821794	304820	817940
S34	S34_F53	2010_Visit2	NJ04961791	304960	817910
S34	S34_F53	2010_Visit3	NJ04711817	304710	818170
S34	S34_F53	2010_Visit3	NJ04461834	304460	818340
S34	S34_F53	2010_Visit3	NJ04601802	304600	818020
S34	S34_F54	2010_Visit1	NJ04481834	304480	818340
S34	S34_F54	2010_Visit1	NJ04641804	304640	818040
S34	S34_F55	2010_Visit1	NJ04101879	304100	818790
S34	S34_F55	2010_Visit1	NJ04251848	304250	818480
S34	S34_F55	2010_Visit2	NJ03821844	303820	818440
S34	S34_F55	2010_Visit2	NN74189848	274180	798480
S34	S34_F55	2010_Visit3	NN73709836	273700	798360
S34	S34_F55	2010_Visit3	NN73339832	273330	798320
S34	S34_F56	2010_Visit1	NN73239830	273230	798300
S34	S34_F56	2010_Visit1	NN73259792	273250	797920
S34	S34_F56	2010_Visit1	NN73819946	273810	799460
S34	S34_F56	2010_Visit2	NN73779961	273770	799610
S34	S34_F56	2010_Visit3	NN73679969	273670	799690
S34	S34_F56	2010_Visit3	NN73979940	273970	799400
S34	S34_F56	2010_Visit3	NN73319653	273310	796530
S34	S34_F56	2010_Visit3	NN72549638	272540	796380
S34	S34_F57	2010_Visit1	NN73069641	273060	796410
S34	S34_F57	2010_Visit2	NN73509685	273500	796850
S34	S34_F57	2010_Visit3	NN72229611	272220	796110
S13	S13_F4	2010_Visit1	NN73439664	273430	796640
S13	S13_F6	2010_Visit2	NN73409642	273400	796420
S13	S13_F7	2010_Visit1	NN73319663	273310	796630
S13	S13_F7	2010_Visit2	NN73329641	273320	796410
S13	S13_F7	2010_Visit3	NN73569661	273560	796610
S11	S11_F11	2010_Visit1	NN73029633	273020	796330
S11	S11_F12	2010_Visit1	NN72729754	272720	797540
S11	S11_F12	2010_Visit2	NN71539603	271530	796030
